obj_id,source_path,dest_path,files,top_level_dirs
OBJ_0304,Stonebock/Datenbank/Objekt 304,objects/OBJ_0304,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0305,Stonebock/Datenbank/Objekt 305,objects/OBJ_0305,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0306,Stonebock/Datenbank/Objekt 306,objects/OBJ_0306,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0307,Stonebock/Datenbank/Objekt 307,objects/OBJ_0307,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0308,Stonebock/Datenbank/Objekt 308,objects/OBJ_0308,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0309,Stonebock/Datenbank/Objekt 309,objects/OBJ_0309,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0310,Stonebock/Datenbank/Objekt 310,objects/OBJ_0310,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0311,Stonebock/Datenbank/Objekt 311,objects/OBJ_0311,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0312,Stonebock/Datenbank/Objekt 312,objects/OBJ_0312,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0313,Stonebock/Datenbank/Objekt 313,objects/OBJ_0313,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0314,Stonebock/Datenbank/Objekt 314,objects/OBJ_0314,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0315,Stonebock/Datenbank/Objekt 315,objects/OBJ_0315,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0316,Stonebock/Datenbank/Objekt 316,objects/OBJ_0316,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0317,Stonebock/Datenbank/Objekt 317,objects/OBJ_0317,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0318,Stonebock/Datenbank/Objekt 318,objects/OBJ_0318,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0319,Stonebock/Datenbank/Objekt 319,objects/OBJ_0319,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0320,Stonebock/Datenbank/Objekt 320,objects/OBJ_0320,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0321,Stonebock/Datenbank/Objekt 321,objects/OBJ_0321,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0322,Stonebock/Datenbank/Objekt 322,objects/OBJ_0322,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0323,Stonebock/Datenbank/Objekt 323,objects/OBJ_0323,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0324,Stonebock/Datenbank/Objekt 324,objects/OBJ_0324,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0325,Stonebock/Datenbank/Objekt 325,objects/OBJ_0325,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0326,Stonebock/Datenbank/Objekt 326,objects/OBJ_0326,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0327,Stonebock/Datenbank/Objekt 327,objects/OBJ_0327,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0328,Stonebock/Datenbank/Objekt 328,objects/OBJ_0328,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0329,Stonebock/Datenbank/Objekt 329,objects/OBJ_0329,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0330,Stonebock/Datenbank/Objekt 330,objects/OBJ_0330,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0331,Stonebock/Datenbank/Objekt 331,objects/OBJ_0331,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0332,Stonebock/Datenbank/Objekt 332,objects/OBJ_0332,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0333,Stonebock/Datenbank/Objekt 333,objects/OBJ_0333,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0334,Stonebock/Datenbank/Objekt 334,objects/OBJ_0334,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0335,Stonebock/Datenbank/Objekt 335,objects/OBJ_0335,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0336,Stonebock/Datenbank/Objekt 336,objects/OBJ_0336,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0337,Stonebock/Datenbank/Objekt 337,objects/OBJ_0337,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0338,Stonebock/Datenbank/Objekt 338,objects/OBJ_0338,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0339,Stonebock/Datenbank/Objekt 339,objects/OBJ_0339,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0340,Stonebock/Datenbank/Objekt 340,objects/OBJ_0340,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0341,Stonebock/Datenbank/Objekt 341,objects/OBJ_0341,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0342,Stonebock/Datenbank/Objekt 342,objects/OBJ_0342,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0343,Stonebock/Datenbank/Objekt 343,objects/OBJ_0343,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0344,Stonebock/Datenbank/Objekt 344,objects/OBJ_0344,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0345,Stonebock/Datenbank/Objekt 345,objects/OBJ_0345,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0346,Stonebock/Datenbank/Objekt 346,objects/OBJ_0346,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0347,Stonebock/Datenbank/Objekt 347,objects/OBJ_0347,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0348,Stonebock/Datenbank/Objekt 348,objects/OBJ_0348,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0349,Stonebock/Datenbank/Objekt 349,objects/OBJ_0349,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0350,Stonebock/Datenbank/Objekt 350,objects/OBJ_0350,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0351,Stonebock/Datenbank/Objekt 351,objects/OBJ_0351,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0352,Stonebock/Datenbank/Objekt 352,objects/OBJ_0352,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0353,Stonebock/Datenbank/Objekt 353,objects/OBJ_0353,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0354,Stonebock/Datenbank/Objekt 354,objects/OBJ_0354,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0355,Stonebock/Datenbank/Objekt 355,objects/OBJ_0355,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0356,Stonebock/Datenbank/Objekt 356,objects/OBJ_0356,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0357,Stonebock/Datenbank/Objekt 357,objects/OBJ_0357,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0358,Stonebock/Datenbank/Objekt 358,objects/OBJ_0358,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0359,Stonebock/Datenbank/Objekt 359,objects/OBJ_0359,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0360,Stonebock/Datenbank/Objekt 360,objects/OBJ_0360,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0361,Stonebock/Datenbank/Objekt 361,objects/OBJ_0361,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0362,Stonebock/Datenbank/Objekt 362,objects/OBJ_0362,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0363,Stonebock/Datenbank/Objekt 363,objects/OBJ_0363,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0364,Stonebock/Datenbank/Objekt 364,objects/OBJ_0364,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0365,Stonebock/Datenbank/Objekt 365,objects/OBJ_0365,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0366,Stonebock/Datenbank/Objekt 366,objects/OBJ_0366,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0367,Stonebock/Datenbank/Objekt 367,objects/OBJ_0367,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0368,Stonebock/Datenbank/Objekt 368,objects/OBJ_0368,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0369,Stonebock/Datenbank/Objekt 369,objects/OBJ_0369,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0370,Stonebock/Datenbank/Objekt 370,objects/OBJ_0370,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0371,Stonebock/Datenbank/Objekt 371,objects/OBJ_0371,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0372,Stonebock/Datenbank/Objekt 372,objects/OBJ_0372,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0373,Stonebock/Datenbank/Objekt 373,objects/OBJ_0373,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0374,Stonebock/Datenbank/Objekt 374,objects/OBJ_0374,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0375,Stonebock/Datenbank/Objekt 375,objects/OBJ_0375,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0376,Stonebock/Datenbank/Objekt 376,objects/OBJ_0376,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0377,Stonebock/Datenbank/Objekt 377,objects/OBJ_0377,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0378,Stonebock/Datenbank/Objekt 378,objects/OBJ_0378,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0379,Stonebock/Datenbank/Objekt 379,objects/OBJ_0379,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0380,Stonebock/Datenbank/Objekt 380,objects/OBJ_0380,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0381,Stonebock/Datenbank/Objekt 381,objects/OBJ_0381,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0382,Stonebock/Datenbank/Objekt 382,objects/OBJ_0382,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0383,Stonebock/Datenbank/Objekt 383,objects/OBJ_0383,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0384,Stonebock/Datenbank/Objekt 384,objects/OBJ_0384,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0385,Stonebock/Datenbank/Objekt 385,objects/OBJ_0385,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0386,Stonebock/Datenbank/Objekt 386,objects/OBJ_0386,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0387,Stonebock/Datenbank/Objekt 387,objects/OBJ_0387,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0388,Stonebock/Datenbank/Objekt 388,objects/OBJ_0388,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0389,Stonebock/Datenbank/Objekt 389,objects/OBJ_0389,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0390,Stonebock/Datenbank/Objekt 390,objects/OBJ_0390,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0391,Stonebock/Datenbank/Objekt 391,objects/OBJ_0391,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0392,Stonebock/Datenbank/Objekt 392,objects/OBJ_0392,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0393,Stonebock/Datenbank/Objekt 393,objects/OBJ_0393,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0394,Stonebock/Datenbank/Objekt 394,objects/OBJ_0394,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0395,Stonebock/Datenbank/Objekt 395,objects/OBJ_0395,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0396,Stonebock/Datenbank/Objekt 396,objects/OBJ_0396,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0397,Stonebock/Datenbank/Objekt 397,objects/OBJ_0397,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0398,Stonebock/Datenbank/Objekt 398,objects/OBJ_0398,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0399,Stonebock/Datenbank/Objekt 399,objects/OBJ_0399,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0400,Stonebock/Datenbank/Objekt 400,objects/OBJ_0400,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0401,Stonebock/Datenbank/Objekt 401,objects/OBJ_0401,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0402,Stonebock/Datenbank/Objekt 402,objects/OBJ_0402,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0403,Stonebock/Datenbank/Objekt 403,objects/OBJ_0403,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0404,Stonebock/Datenbank/Objekt 404,objects/OBJ_0404,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0405,Stonebock/Datenbank/Objekt 405,objects/OBJ_0405,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0406,Stonebock/Datenbank/Objekt 406,objects/OBJ_0406,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0407,Stonebock/Datenbank/Objekt 407,objects/OBJ_0407,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0408,Stonebock/Datenbank/Objekt 408,objects/OBJ_0408,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0409,Stonebock/Datenbank/Objekt 409,objects/OBJ_0409,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0410,Stonebock/Datenbank/Objekt 410,objects/OBJ_0410,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0411,Stonebock/Datenbank/Objekt 411,objects/OBJ_0411,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0412,Stonebock/Datenbank/Objekt 412,objects/OBJ_0412,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0413,Stonebock/Datenbank/Objekt 413,objects/OBJ_0413,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0414,Stonebock/Datenbank/Objekt 414,objects/OBJ_0414,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0415,Stonebock/Datenbank/Objekt 415,objects/OBJ_0415,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0416,Stonebock/Datenbank/Objekt 416,objects/OBJ_0416,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0417,Stonebock/Datenbank/Objekt 417,objects/OBJ_0417,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0418,Stonebock/Datenbank/Objekt 418,objects/OBJ_0418,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0419,Stonebock/Datenbank/Objekt 419,objects/OBJ_0419,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0420,Stonebock/Datenbank/Objekt 420,objects/OBJ_0420,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0421,Stonebock/Datenbank/Objekt 421,objects/OBJ_0421,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0422,Stonebock/Datenbank/Objekt 422,objects/OBJ_0422,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0423,Stonebock/Datenbank/Objekt 423,objects/OBJ_0423,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0424,Stonebock/Datenbank/Objekt 424,objects/OBJ_0424,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0425,Stonebock/Datenbank/Objekt 425,objects/OBJ_0425,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0426,Stonebock/Datenbank/Objekt 426,objects/OBJ_0426,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0427,Stonebock/Datenbank/Objekt 427,objects/OBJ_0427,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0428,Stonebock/Datenbank/Objekt 428,objects/OBJ_0428,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0429,Stonebock/Datenbank/Objekt 429,objects/OBJ_0429,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0430,Stonebock/Datenbank/Objekt 430,objects/OBJ_0430,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0431,Stonebock/Datenbank/Objekt 431,objects/OBJ_0431,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0432,Stonebock/Datenbank/Objekt 432,objects/OBJ_0432,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0433,Stonebock/Datenbank/Objekt 433,objects/OBJ_0433,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0434,Stonebock/Datenbank/Objekt 434,objects/OBJ_0434,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0435,Stonebock/Datenbank/Objekt 435,objects/OBJ_0435,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0436,Stonebock/Datenbank/Objekt 436,objects/OBJ_0436,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0437,Stonebock/Datenbank/Objekt 437,objects/OBJ_0437,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0438,Stonebock/Datenbank/Objekt 438,objects/OBJ_0438,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0439,Stonebock/Datenbank/Objekt 439,objects/OBJ_0439,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0440,Stonebock/Datenbank/Objekt 440,objects/OBJ_0440,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0441,Stonebock/Datenbank/Objekt 441,objects/OBJ_0441,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0442,Stonebock/Datenbank/Objekt 442,objects/OBJ_0442,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0443,Stonebock/Datenbank/Objekt 443,objects/OBJ_0443,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0444,Stonebock/Datenbank/Objekt 444,objects/OBJ_0444,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0445,Stonebock/Datenbank/Objekt 445,objects/OBJ_0445,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0446,Stonebock/Datenbank/Objekt 446,objects/OBJ_0446,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0447,Stonebock/Datenbank/Objekt 447,objects/OBJ_0447,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0448,Stonebock/Datenbank/Objekt 448,objects/OBJ_0448,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0449,Stonebock/Datenbank/Objekt 449,objects/OBJ_0449,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0450,Stonebock/Datenbank/Objekt 450,objects/OBJ_0450,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0451,Stonebock/Datenbank/Objekt 451,objects/OBJ_0451,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0452,Stonebock/Datenbank/Objekt 452,objects/OBJ_0452,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0453,Stonebock/Datenbank/Objekt 453,objects/OBJ_0453,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0454,Stonebock/Datenbank/Objekt 454,objects/OBJ_0454,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0455,Stonebock/Datenbank/Objekt 455,objects/OBJ_0455,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0456,Stonebock/Datenbank/Objekt 456,objects/OBJ_0456,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0457,Stonebock/Datenbank/Objekt 457,objects/OBJ_0457,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0458,Stonebock/Datenbank/Objekt 458,objects/OBJ_0458,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0459,Stonebock/Datenbank/Objekt 459,objects/OBJ_0459,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
OBJ_0460,Stonebock/Datenbank/Objekt 460,objects/OBJ_0460,2,"Kamera, Mikroskop, Sonderaufnahmen, UV 365 nm, UV 395 nm, ├£bersicht"
